Date,Friday,Friday Open,Friday High,Friday Low,Friday Close,Friday Average
2024-06-21 00:00:00-04:00,2024-06-21 00:00:00-04:00,544.4000244140625,545.6500244140625,543.02001953125,544.510009765625,544.3350219726562
2024-06-28 00:00:00-04:00,2024-06-28 00:00:00-04:00,547.1599731445312,550.280029296875,542.9500122070312,544.219970703125,546.6150207519531
2024-07-05 00:00:00-04:00,2024-07-05 00:00:00-04:00,551.77001953125,555.0499877929688,551.1199951171875,554.6400146484375,553.0849914550781
2024-07-12 00:00:00-04:00,2024-07-12 00:00:00-04:00,557.6300048828125,563.6699829101562,557.1500244140625,559.989990234375,560.4100036621094
2024-07-19 00:00:00-04:00,2024-07-19 00:00:00-04:00,552.4199829101562,554.0800170898438,547.9099731445312,548.989990234375,550.9949951171875
2024-07-26 00:00:00-04:00,2024-07-26 00:00:00-04:00,542.280029296875,547.1900024414062,541.489990234375,544.4400024414062,544.3399963378906
2024-08-02 00:00:00-04:00,2024-08-02 00:00:00-04:00,535.75,536.989990234375,528.5999755859375,532.9000244140625,532.7949829101562
2024-08-09 00:00:00-04:00,2024-08-09 00:00:00-04:00,529.8099975585938,534.510009765625,528.5599975585938,532.989990234375,531.5350036621094
2024-08-16 00:00:00-04:00,2024-08-16 00:00:00-04:00,551.4199829101562,555.02001953125,551.260009765625,554.3099975585938,553.1400146484375
2024-08-23 00:00:00-04:00,2024-08-23 00:00:00-04:00,559.530029296875,563.0900268554688,557.2899780273438,562.1300048828125,560.1900024414062
2024-08-30 00:00:00-04:00,2024-08-30 00:00:00-04:00,560.77001953125,564.2000122070312,557.1400146484375,563.6799926757812,560.6700134277344
2024-09-06 00:00:00-04:00,2024-09-06 00:00:00-04:00,549.9400024414062,551.5999755859375,539.4400024414062,540.3599853515625,545.5199890136719
2024-09-13 00:00:00-04:00,2024-09-13 00:00:00-04:00,559.7100219726562,563.030029296875,559.4500122070312,562.010009765625,561.2400207519531
