Date,Wednesday,Wednesday Open,Wednesday High,Wednesday Low,Wednesday Close,Wednesday Average
2024-05-01 00:00:00-04:00,2024-05-01 00:00:00-04:00,499.7677144385784,506.5558130505009,498.2625604196767,498.74102783203125,502.4091867350888
2024-05-08 00:00:00-04:00,2024-05-08 00:00:00-04:00,513.6030691416237,516.0750746456811,513.4834598971618,515.52685546875,514.7792672714214
2024-05-15 00:00:00-04:00,2024-05-15 00:00:00-04:00,524.1391058601715,528.3754391380512,523.4911717291769,528.076416015625,525.9333054336141
2024-05-22 00:00:00-04:00,2024-05-22 00:00:00-04:00,528.9435910957411,529.6712241359859,525.9033504362835,528.126220703125,527.7872872861346
2024-05-29 00:00:00-04:00,2024-05-29 00:00:00-04:00,523.9895707481159,525.6143340466289,523.6805700444107,524.408203125,524.6474520455198
2024-06-05 00:00:00-04:00,2024-06-05 00:00:00-04:00,529.0632004530347,532.9705777122101,527.0297216284232,532.9506225585938,530.0001496703167
2024-06-12 00:00:00-04:00,2024-06-12 00:00:00-04:00,539.8882918577245,542.3702750607599,538.5625516876748,539.619140625,540.4664133742174
2024-06-26 00:00:00-04:00,2024-06-26 00:00:00-04:00,543.6900024414062,546.239990234375,543.030029296875,545.510009765625,544.635009765625
2024-07-03 00:00:00-04:00,2024-07-03 00:00:00-04:00,548.6900024414062,551.8300170898438,548.6500244140625,551.4600219726562,550.2400207519531
2024-07-10 00:00:00-04:00,2024-07-10 00:00:00-04:00,557.0700073242188,561.6699829101562,556.77001953125,561.3200073242188,559.2200012207031
2024-07-17 00:00:00-04:00,2024-07-17 00:00:00-04:00,558.7999877929688,560.510009765625,556.6099853515625,556.9400024414062,558.5599975585938
2024-07-24 00:00:00-04:00,2024-07-24 00:00:00-04:00,548.8599853515625,549.1699829101562,540.2899780273438,541.22998046875,544.72998046875
2024-07-31 00:00:00-04:00,2024-07-31 00:00:00-04:00,548.97998046875,553.5,547.5800170898438,550.8099975585938,550.5400085449219
2024-08-07 00:00:00-04:00,2024-08-07 00:00:00-04:00,528.469970703125,531.5900268554688,518.0499877929688,518.6599731445312,524.8200073242188
2024-08-14 00:00:00-04:00,2024-08-14 00:00:00-04:00,542.8499755859375,544.9600219726562,540.1199951171875,543.75,542.5400085449219
2024-08-21 00:00:00-04:00,2024-08-21 00:00:00-04:00,559.77001953125,562.1099853515625,554.72998046875,560.6199951171875,558.4199829101562
2024-08-28 00:00:00-04:00,2024-08-28 00:00:00-04:00,561.2100219726562,561.6500244140625,555.0399780273438,558.2999877929688,558.3450012207031
2024-09-04 00:00:00-04:00,2024-09-04 00:00:00-04:00,550.2000122070312,554.4299926757812,549.4600219726562,550.9500122070312,551.9450073242188
2024-09-11 00:00:00-04:00,2024-09-11 00:00:00-04:00,548.7000122070312,555.3599853515625,539.9600219726562,554.4199829101562,547.6600036621094
