Date,Wednesday,Wednesday Open,Wednesday High,Wednesday Low,Wednesday Close,Wednesday Average,Friday,Friday Open,Friday High,Friday Low,Friday Close,Friday Average,Avg Difference,Put Sold,Put Buy,Gain/Loss
2022-06-15 00:00:00-04:00,2022-06-15 00:00:00-04:00,364.59999911623385,370.91886492676014,359.5371930186496,366.3778076171875,365.22802897270486,2022-06-17 00:00:00-04:00,354.67620587938933,358.43149341806975,351.4352078297498,355.01580810546875,354.93335062390975,-10.294678348795117,360.0,355.0,-10000.0
2022-06-22 00:00:00-04:00,2022-06-22 00:00:00-04:00,359.63475428562634,367.4946748056426,359.20779359277384,363.29302978515625,363.3512341992082,2022-06-24 00:00:00-04:00,370.09522823261074,378.52765741027633,370.0661186226258,378.5179443359375,374.2968880164511,10.945653817242885,358.0,353.0,1000.0
2022-06-29 00:00:00-04:00,2022-06-29 00:00:00-04:00,369.9302848446928,370.9394377361247,367.2035761194955,369.066650390625,369.0715069278101,2022-07-01 00:00:00-04:00,365.39866488592526,370.38632821238076,362.7204625012586,369.93994140625,366.5533953568197,-2.5181115709904134,364.0,359.0,1000.0
2022-07-06 00:00:00-04:00,2022-07-06 00:00:00-04:00,370.78418693707533,374.432749438105,368.34860385787437,371.8904113769531,371.3906766479897,2022-07-08 00:00:00-04:00,375.79119196206113,379.06132903996047,374.22892705264735,377.14971923828125,376.6451280463039,5.254451398314188,366.0,361.0,1000.0
2022-07-13 00:00:00-04:00,2022-07-13 00:00:00-04:00,363.9819563973351,370.5998171494574,363.5549957286156,367.60137939453125,367.0774064390365,2022-07-15 00:00:00-04:00,371.21114618327215,373.8311296052121,369.2607430352374,373.7146911621094,371.54593632022477,4.46852988118826,362.0,357.0,1000.0
2022-07-20 00:00:00-04:00,2022-07-20 00:00:00-04:00,380.8370931066973,384.51476485895415,379.43977269457406,383.06890869140625,381.9772687767641,2022-07-22 00:00:00-04:00,387.0959502393277,388.31858346876555,381.10881715398574,383.37945556640625,384.71370031137565,2.7364315346115404,377.0,372.0,1000.0
2022-07-27 00:00:00-04:00,2022-07-27 00:00:00-04:00,382.6710806494945,390.93856518718593,382.370271477286,389.1531066894531,386.654418332236,2022-07-29 00:00:00-04:00,395.4992133723468,400.7876858483337,394.7132243448886,399.77850341796875,397.7504550966112,11.096036764375185,381.0,376.0,1000.0
2022-08-03 00:00:00-04:00,2022-08-03 00:00:00-04:00,398.13863236880314,403.35917307050374,397.84753626065464,402.1656494140625,400.6033546655792,2022-08-05 00:00:00-04:00,397.51759224050033,401.87449818981594,397.4593730225652,401.21466064453125,399.6669356061906,-0.9364190593886406,395.0,390.0,1000.0
2022-08-10 00:00:00-04:00,2022-08-10 00:00:00-04:00,406.36725483034616,407.6869594888288,404.3683161148319,407.5413818359375,406.02763780183034,2022-08-12 00:00:00-04:00,409.52091241143484,414.5473686657445,408.5505526891498,414.4406433105469,411.54896067744716,5.521322875616818,400.0,395.0,1000.0
2022-08-17 00:00:00-04:00,2022-08-17 00:00:00-04:00,413.28594103548045,416.7695291223105,411.95655286344294,414.0039978027344,414.3630409928767,2022-08-19 00:00:00-04:00,412.3835037268231,412.6552032765918,408.7349415330465,409.627685546875,410.69507240481914,-3.6679685880575335,409.0,404.0,1000.0
2022-08-24 00:00:00-04:00,2022-08-24 00:00:00-04:00,399.89493350336085,402.80601268890075,399.19630292733893,401.4087219238281,401.00115780811984,2022-08-26 00:00:00-04:00,406.95922226084866,407.5123048566077,393.2383200860344,393.2965393066406,400.3753124713211,-0.6258453367987613,395.0,390.0,1000.0
2022-08-31 00:00:00-04:00,2022-08-31 00:00:00-04:00,388.0759752595845,389.3471441877701,383.33093138855486,383.4667663574219,386.3390377881625,2022-09-02 00:00:00-04:00,388.4155609912336,389.65762016342524,378.760470591889,380.6138610839844,384.2090453776571,-2.1299924105053947,381.0,376.0,1000.0
2022-09-07 00:00:00-04:00,2022-09-07 00:00:00-04:00,378.85756520640626,386.77570463600006,378.6344014073382,385.9897155761719,382.70505302166913,2022-09-09 00:00:00-04:00,390.8026747887169,395.43130973138074,390.53097524424624,394.54827880859375,392.9811424878135,10.276089466144356,377.0,372.0,1000.0
2022-09-14 00:00:00-04:00,2022-09-14 00:00:00-04:00,382.7778401842686,384.4565733370876,379.5271288578314,382.90399169921875,381.9918510974595,2022-09-16 00:00:00-04:00,374.28523823522823,376.3410937563074,372.3072875661194,375.6687927246094,374.3241906612134,-7.667660436246138,377.0,372.0,-4351.618677573242
2022-09-21 00:00:00-04:00,2022-09-21 00:00:00-04:00,376.2046720373283,379.3225907354565,367.6986515671559,367.7084045410156,373.51062115130617,2022-09-23 00:00:00-04:00,361.0730636309401,361.1120457897447,353.9701039582327,358.51055908203125,357.5410748739887,-15.969546277317477,368.0,363.0,-10000.0
2022-09-28 00:00:00-04:00,2022-09-28 00:00:00-04:00,355.032192244345,362.7489957391878,353.2978575927791,361.0244140625,358.0234266659835,2022-09-30 00:00:00-04:00,352.51834971252316,356.52292699379933,347.88048325093683,348.0168762207031,352.2017051223681,-5.821721543615411,353.0,348.0,-596.5897552638353
2022-10-05 00:00:00-04:00,2022-10-05 00:00:00-04:00,363.8110148201302,369.72527159005966,361.4336085437267,367.41607666015625,365.5794400668932,2022-10-07 00:00:00-04:00,359.5043909148079,363.71357214011783,351.68039489711816,353.4829406738281,357.696983518618,-7.882456548275172,361.0,356.0,-5606.032962763948
2022-10-12 00:00:00-04:00,2022-10-12 00:00:00-04:00,348.9814931635544,350.5891579934356,347.15944130603253,347.41278076171875,348.8742996497341,2022-10-14 00:00:00-04:00,359.0951626373535,360.7613155032421,347.8024974419361,348.455322265625,354.28190647258907,5.407606822854973,344.0,339.0,1000.0
2022-10-19 00:00:00-04:00,2022-10-19 00:00:00-04:00,359.5238982661649,362.3105431117972,356.1721458595646,359.0464782714844,359.2413444856809,2022-10-21 00:00:00-04:00,355.7531922255089,365.184853983785,354.213738691674,364.6879577636719,359.6992963377295,0.457951852048609,354.0,349.0,1000.0
2022-10-26 00:00:00-04:00,2022-10-26 00:00:00-04:00,371.829872084904,377.63696523705477,371.56680940028997,372.2196044921875,374.60188731867237,2022-10-28 00:00:00-04:00,370.1247500423889,379.52718146565786,369.93962195373524,379.0400085449219,374.7334017096965,0.13151439102415452,369.0,364.0,1000.0
2022-11-02 00:00:00-04:00,2022-11-02 00:00:00-04:00,374.05133175640333,378.6599979110986,365.14582696157333,365.25299072265625,371.902912436336,2022-11-04 00:00:00-04:00,367.32835664770306,369.15037848678986,360.50793623249376,366.6950378417969,364.82915735964184,-7.0737550766941695,367.0,362.0,-3341.6852807163195
2022-11-09 00:00:00-05:00,2022-11-09 00:00:00-05:00,370.1831759123726,371.36215568600653,364.0253035986033,364.531982421875,367.6937296423049,2022-11-11 00:00:00-05:00,385.44148749091073,389.1050375565322,383.512271922055,388.2865905761719,386.3086547392936,18.614925096988713,363.0,358.0,1000.0
2022-11-16 00:00:00-05:00,2022-11-16 00:00:00-05:00,386.60098176599234,387.5753277082157,384.66204285606494,385.30511474609375,386.1186852821403,2022-11-18 00:00:00-05:00,387.5363319171373,387.6045432670171,382.95692399052905,385.8702087402344,385.2807336287731,-0.8379516533672131,381.0,376.0,1000.0
2022-11-23 00:00:00-05:00,2022-11-23 00:00:00-05:00,389.29985500029227,392.5931485830242,389.06602152188384,392.09625244140625,390.82958505245404,2022-11-25 00:00:00-05:00,391.5213720066001,392.57368215501197,391.2388331247066,392.008544921875,391.9062576398593,1.0766725874052554,385.0,380.0,1000.0
2022-11-30 00:00:00-05:00,2022-11-30 00:00:00-05:00,385.3440350521863,397.2213134765625,383.38562009115395,397.2213134765625,390.3034667838582,2022-12-02 00:00:00-05:00,391.9306443213088,397.39671063198875,391.82348054330066,396.4710998535156,394.6100955876447,4.306628803786509,385.0,380.0,1000.0
2022-12-07 00:00:00-05:00,2022-12-07 00:00:00-05:00,382.8594647428214,385.4902104596238,381.9143480688995,383.0738220214844,383.7022792642617,2022-12-09 00:00:00-05:00,384.80818318952777,387.41942314028876,383.0640956526688,383.1907653808594,385.24175939647876,1.5394801322170792,378.0,373.0,1000.0
2022-12-14 00:00:00-05:00,2022-12-14 00:00:00-05:00,391.307012991229,395.0972325278267,386.14299200619024,389.1537170410156,390.6201122670085,2022-12-16 00:00:00-05:00,377.0218935998471,378.3922356734684,372.9695941913372,375.15234375,375.6809149324028,-14.939197334605694,385.0,380.0,-10000.0
2022-12-21 00:00:00-05:00,2022-12-21 00:00:00-05:00,375.13278808405664,379.20468311916943,374.58465124002396,378.0496826171875,376.8946671795967,2022-12-23 00:00:00-05:00,371.6090551386183,374.9468353553124,370.0233713127117,374.8000183105469,372.485103334012,-4.409563845584671,372.0,367.0,1000.0
2022-12-28 00:00:00-05:00,2022-12-28 00:00:00-05:00,373.2534460694019,375.26984290549274,368.4474657876566,368.682373046875,371.85865434657467,2022-12-30 00:00:00-05:00,372.5780728031714,374.47695619129786,370.41485901655614,374.33013916015625,372.445907603927,0.5872532573523586,367.0,362.0,1000.0
2023-01-04 00:00:00-05:00,2023-01-04 00:00:00-05:00,375.06425617368,377.7070822330951,371.9516156121233,375.6319885253906,374.8293489226092,2023-01-06 00:00:00-05:00,374.5063568269171,381.00573684957584,371.3741503233969,379.8605041503906,376.1899435864864,1.3605946638771798,370.0,365.0,1000.0
2023-01-11 00:00:00-05:00,2023-01-11 00:00:00-05:00,383.9225566806568,387.2211751064586,383.09055375554846,387.1428527832031,385.1558644310035,2023-01-13 00:00:00-05:00,385.2831072416367,390.64705136724496,385.00903884813636,390.05975341796875,387.8280451076906,2.6721806766871055,380.0,375.0,1000.0
2023-01-18 00:00:00-05:00,2023-01-18 00:00:00-05:00,390.5590189999151,391.6454949764581,382.99272884731414,383.1982727050781,387.3191119118861,2023-01-20 00:00:00-05:00,381.83775146467616,387.6519456211341,380.15417958989,387.4953308105469,383.90306260551205,-3.4160493063740773,382.0,377.0,1000.0
2023-01-25 00:00:00-05:00,2023-01-25 00:00:00-05:00,387.56380330567396,392.2131984539165,385.2244090929005,391.87060546875,388.71880377340847,2023-01-27 00:00:00-05:00,395.1105017880801,399.5151919776354,394.89516018396426,397.08770751953125,397.20517608079984,8.486372307391377,383.0,378.0,1000.0
2023-02-01 00:00:00-05:00,2023-02-01 00:00:00-05:00,396.627673062992,404.9085123804707,393.82826199489097,402.0992736816406,399.3683871876808,2023-02-03 00:00:00-05:00,402.87254227859586,408.1385989463837,402.38313225179354,403.616455078125,405.2608655990886,5.892478411407808,394.0,389.0,1000.0
2023-02-08 00:00:00-05:00,2023-02-08 00:00:00-05:00,404.37990742560635,405.7502494379648,401.24767150774517,401.9524230957031,403.49896047285495,2023-02-10 00:00:00-05:00,397.2639155710077,399.78928818310106,396.4319423743478,399.39776611328125,398.1106152787244,-5.3883451941305225,398.0,393.0,1000.0
2023-02-15 00:00:00-05:00,2023-02-15 00:00:00-05:00,401.6588229356415,405.2902370425833,400.79745649199407,405.2119445800781,403.0438467672887,2023-02-17 00:00:00-05:00,397.4596508657008,398.8789518286687,395.4922130868374,398.6342468261719,397.18558245775307,-5.8582643095356275,397.0,392.0,1000.0
2023-02-22 00:00:00-05:00,2023-02-22 00:00:00-05:00,391.0581930801023,392.63410896398784,388.61114284586034,390.0989685058594,390.6226259049241,2023-02-24 00:00:00-05:00,387.0450822178626,388.8363099738386,385.3027835215763,387.9847412109375,387.0695467477075,-3.5530791572166436,385.0,380.0,1000.0
2023-03-01 00:00:00-05:00,2023-03-01 00:00:00-05:00,387.03524763936247,388.28813613468384,385.04824409120704,386.3794250488281,386.66819011294547,2023-03-03 00:00:00-05:00,391.2441479491185,395.88377522890704,390.57855749420094,395.6292724609375,393.23116636155396,6.562976248608493,381.0,376.0,1000.0
2023-03-08 00:00:00-05:00,2023-03-08 00:00:00-05:00,389.95217378112756,391.24419367661716,388.19027958891746,390.470947265625,389.7172366327673,2023-03-10 00:00:00-05:00,382.70884292065784,384.83289557876475,376.1801298957635,377.7364501953125,380.50651273726413,-9.210723895503179,384.0,379.0,-5986.974525471737
2023-03-15 00:00:00-04:00,2023-03-15 00:00:00-04:00,377.71688028842055,381.24060854211376,375.58302989505836,381.0350646972656,378.41181921858606,2023-03-17 00:00:00-04:00,386.36058613936444,387.519994766697,381.7720374398657,383.1869201660156,384.64601610328134,6.2341968846952796,373.0,368.0,1000.0
2023-03-22 00:00:00-04:00,2023-03-22 00:00:00-04:00,391.7744723533173,395.46886165278113,385.2306473371373,385.2699279785156,390.34975449495926,2023-03-24 00:00:00-04:00,385.0046389910027,388.9348619655763,382.6072005776951,388.846435546875,385.7710312716357,-4.57872322332355,385.0,380.0,1000.0
2023-03-29 00:00:00-04:00,2023-03-29 00:00:00-04:00,392.95351252918584,394.5943938194549,391.7253178459737,394.3487548828125,393.1598558327143,2023-03-31 00:00:00-04:00,397.6010052417731,402.5530945161095,397.4929085191739,402.2485046386719,400.0230015176417,6.863145684927417,388.0,383.0,1000.0
2023-04-05 00:00:00-04:00,2023-04-05 00:00:00-04:00,400.7943054491146,401.5705328601077,398.7997185463506,400.4897155761719,400.1851257032291,2023-04-14 00:00:00-04:00,405.6087930506109,407.8490187197972,402.90676502927926,405.264892578125,405.37789187453825,5.192766171309131,395.0,390.0,1000.0
2023-04-12 00:00:00-04:00,2023-04-12 00:00:00-04:00,404.68522433886335,404.9800090494487,400.3325096447328,400.9318542480469,402.6562593470908,2023-04-14 00:00:00-04:00,405.6087930506109,407.8490187197972,402.90676502927926,405.264892578125,405.37789187453825,2.7216325274474684,397.0,392.0,1000.0
2023-04-19 00:00:00-04:00,2023-04-19 00:00:00-04:00,405.02912919578927,407.8392242252051,404.97017825008277,406.9156494140625,406.40470123764396,2023-04-21 00:00:00-04:00,404.9996558140545,405.48109853488404,403.0149039995037,405.0094909667969,404.2480012671939,-2.156699970450063,401.0,396.0,1000.0
2023-04-26 00:00:00-04:00,2023-04-26 00:00:00-04:00,399.62509114762656,400.72554883214565,396.73637473315233,397.3062438964844,398.730961782649,2023-04-28 00:00:00-04:00,404.3118580081984,408.6842431118049,404.25290706171927,408.6744079589844,406.4685750867621,7.737613304113097,393.0,388.0,1000.0
2023-05-03 00:00:00-04:00,2023-05-03 00:00:00-04:00,404.18410677568943,406.6503312293158,400.65673533746303,400.9023742675781,403.6535332833894,2023-05-05 00:00:00-04:00,401.7768375550314,406.50292786935916,401.5115583221533,405.43194580078125,404.0072430957562,0.3537098123668443,398.0,393.0,1000.0
2023-05-10 00:00:00-04:00,2023-05-10 00:00:00-04:00,406.6601329160217,407.30862323638513,401.73751956634686,405.6481018066406,404.523071401366,2023-05-12 00:00:00-04:00,406.20818892978656,406.42435238226005,401.9340656562371,404.41009521484375,404.17920901924856,-0.343862382117436,399.0,394.0,1000.0
2023-05-17 00:00:00-04:00,2023-05-17 00:00:00-04:00,405.1568679540102,408.6056182333184,403.476706023823,407.98663330078125,406.0411621285707,2023-05-19 00:00:00-04:00,412.84048436648084,413.3808780632907,410.0696698094165,411.3175048828125,411.7252739363536,5.68411180778287,400.0,395.0,1000.0
2023-05-24 00:00:00-04:00,2023-05-24 00:00:00-04:00,405.2256085119515,405.6186247692296,402.7299088011472,403.9187927246094,404.17426678518837,2023-05-26 00:00:00-04:00,408.08486534541936,413.4299710097169,408.0062740791305,412.69305419921875,410.7181225444237,6.543855759235328,399.0,394.0,1000.0
2023-05-31 00:00:00-04:00,2023-05-31 00:00:00-04:00,410.98340484855646,411.90700962301986,408.95934246670373,410.5609130859375,410.4331760448618,2023-06-02 00:00:00-04:00,417.0949074399288,421.2609341404067,416.5545137824462,420.45526123046875,418.9077239614264,8.474547916564632,405.0,400.0,1000.0
2023-06-07 00:00:00-04:00,2023-06-07 00:00:00-04:00,420.96620621804044,422.12561485695863,418.67683442935254,419.1091613769531,420.4012246431556,2023-06-09 00:00:00-04:00,422.45967726668954,424.45426431245454,421.3886950583943,422.4007263183594,422.9214796854244,2.5202550422687864,415.0,410.0,1000.0
2023-06-14 00:00:00-04:00,2023-06-14 00:00:00-04:00,429.38669325353266,431.4009205251346,426.0263394314197,429.5537109375,428.71362997827714,2023-06-16 00:00:00-04:00,436.9087468144957,437.4906044439603,432.91462660520335,433.3978576660156,435.2026155245818,6.4889855463046615,423.0,418.0,1000.0
2023-06-21 00:00:00-04:00,2023-06-21 00:00:00-04:00,430.1433879600476,430.961925270113,428.33861506835444,428.9402160644531,429.65027016923375,2023-06-23 00:00:00-04:00,426.9579639900754,429.0585866390948,426.5043178615198,427.2341003417969,427.7814522503073,-1.8688179189264247,424.0,419.0,1000.0
2023-06-28 00:00:00-04:00,2023-06-28 00:00:00-04:00,429.0487278061983,431.4057736012168,428.41757188190013,430.3702697753906,429.9116727415585,2023-06-30 00:00:00-04:00,435.35060745479126,438.1711410567043,435.0251427489664,437.16522216796875,436.5981419028353,6.686469161276818,424.0,419.0,1000.0
2023-07-05 00:00:00-04:00,2023-07-05 00:00:00-04:00,435.81413140030844,437.7668293727885,435.8042597131431,437.0173034667969,436.7855445429658,2023-07-07 00:00:00-04:00,432.57937106648717,436.534065189266,432.2539063614359,432.5004577636719,434.393985775351,-2.3915587676148107,431.0,426.0,1000.0
2023-07-12 00:00:00-04:00,2023-07-12 00:00:00-04:00,440.23226138231206,441.3072217017223,438.77266649443123,439.8673400878906,440.0399440980768,2023-07-14 00:00:00-04:00,444.2658866762986,445.1337222785205,442.3033171675318,443.0824279785156,443.71851972302613,3.67857562494936,434.0,429.0,1000.0
2023-07-19 00:00:00-04:00,2023-07-19 00:00:00-04:00,448.73342541064704,450.13382052640986,447.8458162820401,448.9208068847656,448.989818404225,2023-07-21 00:00:00-04:00,447.69785798535145,447.90498281806344,445.9325717403808,445.9424133300781,446.9187772792221,-2.071041125002864,443.0,438.0,1000.0
2023-07-26 00:00:00-04:00,2023-07-26 00:00:00-04:00,448.200839261791,450.6860664227136,447.1258788196878,449.22650146484375,448.9059726212007,2023-07-28 00:00:00-04:00,449.59137275456834,451.4651572044156,446.24812162899883,450.6170349121094,448.85663941670725,-0.04933320449345047,443.0,438.0,1000.0
2023-08-02 00:00:00-04:00,2023-08-02 00:00:00-04:00,446.9976718762077,447.2639365437057,443.1514761959872,443.92071533203125,445.20770636984645,2023-08-04 00:00:00-04:00,444.5025515557168,446.6524723582841,440.11392496909485,440.646484375,443.3831986636895,-1.8245077061569646,439.0,434.0,1000.0
2023-08-09 00:00:00-04:00,2023-08-09 00:00:00-04:00,442.83588833749644,443.0035565278283,438.82202442225633,439.60113525390625,440.91279047504236,2023-08-11 00:00:00-04:00,437.84568432135353,440.53803633889316,437.2342416887106,439.50250244140625,438.8861390138019,-2.0266514612404762,435.0,430.0,1000.0
2023-08-16 00:00:00-04:00,2023-08-16 00:00:00-04:00,436.35651633977864,438.05279115617043,433.4669411881352,433.575439453125,435.7598661721528,2023-08-18 00:00:00-04:00,427.3918707144936,431.533945833703,427.0368511825288,430.47869873046875,429.2853985081159,-6.474467664036865,430.0,425.0,-429.2029837681639
2023-08-23 00:00:00-04:00,2023-08-23 00:00:00-04:00,433.19078439124,437.5498261300677,433.0428595792378,436.91864013671875,435.2963428546527,2023-08-25 00:00:00-04:00,432.6286348274808,435.2124885015216,428.9994056990053,433.9008483886719,432.10594710026345,-3.1903957543892716,429.0,424.0,1000.0
2023-08-30 00:00:00-04:00,2023-08-30 00:00:00-04:00,443.3092658954717,445.439473492585,442.5893250100318,444.78857421875,444.0143992513084,2023-09-01 00:00:00-04:00,446.918762188875,447.4118649416459,443.4768845088438,444.966064453125,445.44437472524487,1.4299754739364516,438.0,433.0,1000.0
2023-09-06 00:00:00-04:00,2023-09-06 00:00:00-04:00,442.2145570794409,442.3230553388208,437.687877273051,440.06463623046875,440.0054663059359,2023-09-08 00:00:00-04:00,438.76288592815985,440.9423919789787,438.3979946545621,439.37432861328125,439.67019331677045,-0.33527298916544623,434.0,429.0,1000.0
2023-09-13 00:00:00-04:00,2023-09-13 00:00:00-04:00,440.0646389379182,441.53407556719856,438.94035017166794,440.35064697265625,440.2372128694333,2023-09-15 00:00:00-04:00,442.5274240679134,442.8639130840386,438.3509553811879,438.7962951660156,440.60743423261323,0.3702213631799509,434.0,429.0,1000.0
2023-09-20 00:00:00-04:00,2023-09-20 00:00:00-04:00,439.42971187500234,439.85526885225755,433.9072568669678,434.1151123046875,436.88126285961266,2023-09-22 00:00:00-04:00,427.98894664457714,429.6219195426985,425.5543017536536,425.9798889160156,427.58811064817604,-9.29315221143662,431.0,426.0,-5823.778703647918
2023-09-27 00:00:00-04:00,2023-09-27 00:00:00-04:00,422.68424835223726,423.2582821384515,417.93377596991115,421.65496826171875,420.5960290541813,2023-09-29 00:00:00-04:00,427.2170310591316,427.3951669827948,421.516439879768,423.07025146484375,424.4558034312814,3.859774377100109,415.0,410.0,1000.0
2023-10-04 00:00:00-04:00,2023-10-04 00:00:00-04:00,417.7160487474246,421.0413734105101,416.2216158289008,420.2793273925781,418.63149461970545,2023-10-06 00:00:00-04:00,417.61706130196245,426.68257259380556,416.2611987212511,425.1089782714844,421.47188565752833,2.840391037822883,413.0,408.0,1000.0
2023-10-11 00:00:00-04:00,2023-10-11 00:00:00-04:00,431.146052733547,432.0763281238045,428.71140778018,431.81903076171875,430.39386795199226,2023-10-13 00:00:00-04:00,430.720487314189,431.94771636004623,425.44548338767345,427.04876708984375,428.69659987385984,-1.6972680781324243,424.0,419.0,1000.0
2023-10-18 00:00:00-04:00,2023-10-18 00:00:00-04:00,429.7110185031231,430.69079627213983,424.6636226515579,425.7720642089844,427.67720946184886,2023-10-20 00:00:00-04:00,421.5856885727675,422.1399093114171,416.73621180543574,416.8450927734375,419.4380605584264,-8.23914890342246,422.0,417.0,-4123.878883147199
2023-10-25 00:00:00-04:00,2023-10-25 00:00:00-04:00,417.5378706394107,417.5675599565182,412.71808334201796,413.24261474609375,415.14282164926806,2023-10-27 00:00:00-04:00,409.91728249355094,410.32305662135127,404.9886445296434,406.4434814453125,407.6558505754973,-7.486971073770746,409.0,404.0,-1688.2988490053776
2023-11-01 00:00:00-04:00,2023-11-01 00:00:00-04:00,414.875627889451,419.13125785981424,414.33128345888326,418.2999267578125,416.73127065934875,2023-11-03 00:00:00-04:00,428.67184258652946,431.78934187561794,428.5431788039747,430.2058410644531,430.1662603397963,13.43498968044753,411.0,406.0,1000.0
2023-11-08 00:00:00-05:00,2023-11-08 00:00:00-05:00,433.03633411364973,433.57077206864216,430.38398755634427,432.73944091796875,431.9773798124932,2023-11-10 00:00:00-05:00,431.48254564188335,436.38146450610833,429.35470036458923,436.06475830078125,432.8680824353488,0.8907026228555992,426.0,421.0,1000.0
2023-11-15 00:00:00-05:00,2023-11-15 00:00:00-05:00,445.466755702075,446.7236740079915,444.17027177282245,445.04119873046875,445.446972890407,2023-11-17 00:00:00-05:00,445.5954260498807,446.76327641634856,444.6552441361615,446.1397705078125,445.709260276255,0.26228738584802613,439.0,434.0,1000.0
2023-11-22 00:00:00-05:00,2023-11-22 00:00:00-05:00,450.28657573123513,451.6721277169718,449.2078234636699,450.3261413574219,450.43997559032084,2023-11-24 00:00:00-05:00,450.3755719076579,450.80112884209484,450.0390829220964,450.6031799316406,450.42010588209564,-0.019869708225201066,444.0,439.0,1000.0
2023-11-29 00:00:00-05:00,2023-11-29 00:00:00-05:00,452.4341556104476,453.5920994894751,449.51460515096267,449.92034912109375,451.5533523202189,2023-12-01 00:00:00-05:00,451.0684090270698,454.90838899875456,450.4647160927137,454.36407470703125,452.6865525457341,1.1332002255152247,445.0,440.0,1000.0
2023-12-06 00:00:00-05:00,2023-12-06 00:00:00-05:00,454.0770262517531,454.1067155710068,449.6234471471,450.0688171386719,451.8650813590534,2023-12-08 00:00:00-05:00,452.74094240780397,455.99701200291724,452.49352134865967,455.45269775390625,454.24526667578846,2.3801853167350373,446.0,441.0,1000.0
2023-12-13 00:00:00-05:00,2023-12-13 00:00:00-05:00,459.69841154047964,465.90375090072945,459.3322332132287,465.64642333984375,462.61799205697906,2023-12-15 00:00:00-05:00,466.53069922800955,467.7330941857865,464.4836862534859,466.3717041015625,466.10839021963625,3.4903981626571863,456.0,451.0,1000.0
2023-12-20 00:00:00-05:00,2023-12-20 00:00:00-05:00,470.9725252251721,472.90029943659243,464.8712426631662,465.3084716796875,468.8857710498793,2023-12-22 00:00:00-05:00,470.87315758591006,472.38359615088183,468.7267991545021,470.66448974609375,470.55519765269196,1.6694266028126776,462.0,457.0,1000.0
2023-12-27 00:00:00-05:00,2023-12-27 00:00:00-05:00,472.44323732637815,473.65554870802754,471.89671618371904,473.5065002441406,472.77613244587326,2023-12-29 00:00:00-05:00,473.4865808305558,474.02318559622694,470.3166855971226,472.31402587890625,472.1699355966748,-0.6061968491984544,466.0,461.0,1000.0
2024-01-03 00:00:00-05:00,2024-01-03 00:00:00-05:00,467.46479107021304,468.2200103628402,465.21905686223414,465.83514404296875,466.71953361253713,2024-01-05 00:00:00-05:00,464.54332939837514,467.47474722773467,463.4900131663497,464.97064208984375,465.4823801970422,-1.2371534154949586,460.0,455.0,1000.0
2024-01-10 00:00:00-05:00,2024-01-10 00:00:00-05:00,471.17128604970503,474.4405570663512,470.88310548192015,473.55615234375,472.6618312741357,2024-01-12 00:00:00-05:00,474.82807645137143,475.58329572531596,472.2345423530404,473.6753845214844,473.90891903917816,1.2470877650424654,466.0,461.0,1000.0
2024-01-17 00:00:00-05:00,2024-01-17 00:00:00-05:00,468.8460411153515,469.8099282442227,466.9083201853339,469.3130798339844,468.35912421477826,2024-01-19 00:00:00-05:00,474.63929046501164,479.6773407314608,473.5363015266168,479.38916015625,476.6068211290388,8.24769691426053,462.0,457.0,1000.0
2024-01-24 00:00:00-05:00,2024-01-24 00:00:00-05:00,484.7352346502704,485.6891750893112,481.82371029790653,482.33050537109375,483.75644269360885,2024-01-26 00:00:00-05:00,484.51662670345155,486.0369816183863,483.47325717710777,484.3377685546875,484.755119397747,0.9986767041381768,477.0,472.0,1000.0
2024-01-31 00:00:00-05:00,2024-01-31 00:00:00-05:00,485.5401134971137,485.9972055226923,479.81641036729127,479.8363037109375,482.9068079449918,2024-02-02 00:00:00-05:00,486.56365202486717,492.92330574084093,486.2158520655486,491.2340393066406,489.5695789031947,6.662770958202941,476.0,471.0,1000.0
2024-02-07 00:00:00-05:00,2024-02-07 00:00:00-05:00,493.1617993796684,495.3876705347539,492.2376382972266,494.96038818359375,493.81265441599027,2024-02-09 00:00:00-05:00,495.6957227505554,498.48800841521756,495.34792279521304,498.0408630371094,496.9179656052153,3.105311189225006,487.0,482.0,1000.0
2024-02-14 00:00:00-05:00,2024-02-14 00:00:00-05:00,493.6586500784336,495.9242776075879,491.28370013032355,495.42742919921875,493.60398886895575,2024-02-16 00:00:00-05:00,498.53770970529985,499.70031800952876,495.6062919386821,496.36151123046875,497.6533049741054,4.049316105149671,487.0,482.0,1000.0
2024-02-21 00:00:00-05:00,2024-02-21 00:00:00-05:00,492.2972628831781,494.2349533728057,490.4489711378331,494.0759582519531,492.3419622553194,2024-02-23 00:00:00-05:00,506.05995825466897,506.91455327150584,503.90365318149185,504.64892578125,505.4091032264988,13.067140971179413,485.0,480.0,1000.0
2024-02-28 00:00:00-05:00,2024-02-28 00:00:00-05:00,502.1448086222286,503.66516356778334,501.7771456450688,503.0689697265625,502.72115460642607,2024-03-01 00:00:00-05:00,505.7717992347459,510.0545996157524,505.3544332430318,509.61737060546875,507.70451642939213,4.98336182296606,496.0,491.0,1000.0
2024-03-06 00:00:00-05:00,2024-03-06 00:00:00-05:00,507.3319021174031,508.84234070026986,505.2153533523214,506.5369567871094,507.02884702629564,2024-03-08 00:00:00-05:00,512.2109840771541,514.9535363508023,507.90825986942224,508.4945373535156,511.43089811011225,4.402051083816616,500.0,495.0,1000.0
